transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,channel,category,description,is_debit
TXN000740,ACC00266,CUST0079,2023-08-24,6591.92,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 740,False
TXN000741,ACC00161,CUST0058,2024-12-06,9107.92,TRANSFER,WIRE,ENTERTAINMENT,Transaction 741,True
TXN000742,ACC00051,CUST0039,2022-04-02,2371.77,WITHDRAWAL,BRANCH,GROCERIES,Transaction 742,True
TXN000743,ACC00069,CUST0147,2023-03-19,5918.24,TRANSFER,BRANCH,TRANSFER,Transaction 743,False
TXN000744,ACC00039,CUST0041,2023-06-07,2607.48,WITHDRAWAL,MOBILE,UTILITIES,Transaction 744,True
TXN000745,ACC00131,CUST0007,2024-05-21,9402.05,WITHDRAWAL,WIRE,RENT,Transaction 745,True
TXN000746,ACC00323,CUST0150,2023-07-06,9953.6,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 746,True
TXN000747,ACC00215,CUST0147,2022-11-11,3164.29,PAYMENT,MOBILE,SALARY,Transaction 747,True
TXN000748,ACC00040,CUST0130,2023-07-08,1247.09,DEPOSIT,WIRE,UTILITIES,Transaction 748,True
TXN000749,ACC00169,CUST0062,2022-07-02,3628.83,TRANSFER,ATM,RENT,Transaction 749,True
TXN000750,ACC00141,CUST0153,2022-01-21,980.37,WITHDRAWAL,MOBILE,SALARY,Transaction 750,True
TXN000751,ACC00090,CUST0063,2024-12-14,7283.55,TRANSFER,WIRE,OTHER,Transaction 751,False
TXN000752,ACC00049,CUST0168,2024-12-19,3489.65,FEE,ATM,ENTERTAINMENT,Transaction 752,False
TXN000753,ACC00312,CUST0147,2022-07-22,8965.81,WITHDRAWAL,ATM,OTHER,Transaction 753,False
TXN000754,ACC00093,CUST0190,2023-12-08,8061.04,FEE,WIRE,ENTERTAINMENT,Transaction 754,False
TXN000755,ACC00245,CUST0046,2022-09-19,2591.35,FEE,BRANCH,TRANSFER,Transaction 755,True
TXN000756,ACC00074,CUST0138,2024-02-15,5676.04,TRANSFER,ONLINE,TRANSFER,Transaction 756,False
TXN000757,ACC00128,CUST0093,2024-05-06,7068.16,WITHDRAWAL,MOBILE,GROCERIES,Transaction 757,False
TXN000758,ACC00258,CUST0076,2023-08-11,2758.95,PAYMENT,WIRE,TRANSFER,Transaction 758,True
TXN000759,ACC00157,CUST0196,2022-06-28,9474.6,PAYMENT,ATM,OTHER,Transaction 759,True
TXN000760,ACC00325,CUST0057,2022-06-12,767.86,WITHDRAWAL,ONLINE,RENT,Transaction 760,True
TXN000761,ACC00044,CUST0025,2023-08-09,5542.04,PAYMENT,ONLINE,UTILITIES,Transaction 761,True
TXN000762,ACC00246,CUST0099,2024-10-16,5150.6,FEE,ONLINE,UTILITIES,Transaction 762,True
TXN000763,ACC00316,CUST0083,2023-01-25,9108.95,DEPOSIT,MOBILE,TRANSFER,Transaction 763,False
TXN000764,ACC00126,CUST0078,2024-12-17,6841.1,DEPOSIT,WIRE,UTILITIES,Transaction 764,True
TXN000765,ACC00346,CUST0093,2024-12-08,9038.08,WITHDRAWAL,ONLINE,GROCERIES,Transaction 765,True
TXN000766,ACC00264,CUST0010,2023-12-25,9524.88,PAYMENT,MOBILE,UTILITIES,Transaction 766,True
TXN000767,ACC00192,CUST0150,2022-08-20,3380.25,WITHDRAWAL,WIRE,OTHER,Transaction 767,True
TXN000768,ACC00149,CUST0157,2023-09-05,4831.76,TRANSFER,BRANCH,SALARY,Transaction 768,False
TXN000769,ACC00112,CUST0084,2023-09-17,9291.16,FEE,ONLINE,UTILITIES,Transaction 769,False
TXN000770,ACC00030,CUST0078,2023-12-30,59.91,PAYMENT,ATM,GROCERIES,Transaction 770,False
TXN000771,ACC00055,CUST0177,2022-01-11,3497.87,WITHDRAWAL,MOBILE,GROCERIES,Transaction 771,True
TXN000772,ACC00052,CUST0133,2024-06-01,4920.97,DEPOSIT,WIRE,ENTERTAINMENT,Transaction 772,True
TXN000773,ACC00211,CUST0083,2022-09-11,9131.18,DEPOSIT,BRANCH,OTHER,Transaction 773,False
TXN000774,ACC00116,CUST0048,2024-08-21,3954.19,TRANSFER,ATM,UTILITIES,Transaction 774,True
TXN000775,ACC00275,CUST0124,2023-07-06,1087.84,PAYMENT,MOBILE,RENT,Transaction 775,True
TXN000776,ACC00182,CUST0107,2024-06-07,59.1,WITHDRAWAL,ONLINE,RENT,Transaction 776,False
TXN000777,ACC00021,CUST0147,2022-10-01,3946.07,TRANSFER,ONLINE,RENT,Transaction 777,True
TXN000778,ACC00246,CUST0099,2023-06-29,1188.8,PAYMENT,WIRE,UTILITIES,Transaction 778,True
TXN000779,ACC00167,CUST0177,2024-03-29,5019.08,PAYMENT,BRANCH,SALARY,Transaction 779,True
TXN000780,ACC00011,CUST0035,2022-09-16,1556.26,FEE,ONLINE,OTHER,Transaction 780,True
TXN000781,ACC00027,CUST0023,2023-12-02,4297.22,FEE,ONLINE,UTILITIES,Transaction 781,False
TXN000782,ACC00149,CUST0157,2023-08-01,4859.81,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 782,True
TXN000783,ACC00262,CUST0002,2023-01-18,2495.42,DEPOSIT,ATM,TRANSFER,Transaction 783,True
TXN000784,ACC00342,CUST0083,2024-05-28,1984.93,DEPOSIT,WIRE,ENTERTAINMENT,Transaction 784,True
TXN000785,ACC00097,CUST0051,2022-11-01,2294.61,WITHDRAWAL,MOBILE,SALARY,Transaction 785,False
TXN000786,ACC00099,CUST0139,2022-10-27,4263.6,FEE,BRANCH,SALARY,Transaction 786,True
TXN000787,ACC00195,CUST0013,2024-04-14,5250.19,WITHDRAWAL,BRANCH,GROCERIES,Transaction 787,False
TXN000788,ACC00246,CUST0099,2022-05-06,5099.13,DEPOSIT,ATM,SALARY,Transaction 788,False
TXN000789,ACC00187,CUST0097,2023-07-29,9430.04,PAYMENT,BRANCH,GROCERIES,Transaction 789,True
TXN000790,ACC00094,CUST0062,2022-03-25,6.36,TRANSFER,BRANCH,GROCERIES,Transaction 790,False
TXN000791,ACC00144,CUST0107,2022-07-26,4309.64,TRANSFER,MOBILE,GROCERIES,Transaction 791,False
TXN000792,ACC00156,CUST0083,2022-08-17,969.78,DEPOSIT,WIRE,OTHER,Transaction 792,True
TXN000793,ACC00170,CUST0034,2024-01-09,7413.18,TRANSFER,WIRE,ENTERTAINMENT,Transaction 793,False
TXN000794,ACC00122,CUST0155,2023-07-20,2101.12,PAYMENT,ONLINE,SALARY,Transaction 794,True
TXN000795,ACC00323,CUST0150,2022-09-04,411.35,WITHDRAWAL,BRANCH,TRANSFER,Transaction 795,False
TXN000796,ACC00051,CUST0039,2022-06-03,9418.24,FEE,ATM,GROCERIES,Transaction 796,False
TXN000797,ACC00104,CUST0021,2024-12-28,7207.97,DEPOSIT,BRANCH,RENT,Transaction 797,False
TXN000798,ACC00282,CUST0152,2023-06-02,8915.97,FEE,ATM,GROCERIES,Transaction 798,False
TXN000799,ACC00323,CUST0150,2022-08-29,9108.58,DEPOSIT,MOBILE,UTILITIES,Transaction 799,True
TXN000800,ACC00086,CUST0037,2023-07-16,6967.37,WITHDRAWAL,ATM,SALARY,Transaction 800,True
TXN000801,ACC00098,CUST0126,2024-03-25,4950.76,FEE,WIRE,SALARY,Transaction 801,True
TXN000802,ACC00225,CUST0110,2024-11-09,3842.12,PAYMENT,MOBILE,ENTERTAINMENT,Transaction 802,False
TXN000803,ACC00106,CUST0022,2023-01-12,37.0,FEE,BRANCH,ENTERTAINMENT,Transaction 803,True
TXN000804,ACC00263,CUST0200,2024-07-21,5038.67,FEE,ATM,GROCERIES,Transaction 804,True
TXN000805,ACC00152,CUST0033,2023-07-04,5521.96,WITHDRAWAL,BRANCH,SALARY,Transaction 805,True
TXN000806,ACC00150,CUST0137,2022-03-22,6396.51,TRANSFER,BRANCH,GROCERIES,Transaction 806,True
TXN000807,ACC00329,CUST0146,2023-05-25,9895.37,WITHDRAWAL,WIRE,SALARY,Transaction 807,True
TXN000808,ACC00333,CUST0081,2023-12-13,6327.2,TRANSFER,ATM,SALARY,Transaction 808,False
TXN000809,ACC00069,CUST0147,2024-04-16,8983.46,TRANSFER,ATM,SALARY,Transaction 809,True
TXN000810,ACC00183,CUST0133,2023-03-26,7305.04,TRANSFER,BRANCH,GROCERIES,Transaction 810,True
TXN000811,ACC00276,CUST0024,2022-08-06,7226.3,PAYMENT,ATM,OTHER,Transaction 811,True
TXN000812,ACC00227,CUST0170,2023-03-28,3243.31,WITHDRAWAL,WIRE,TRANSFER,Transaction 812,False
TXN000813,ACC00080,CUST0090,2024-07-02,2318.0,PAYMENT,ATM,RENT,Transaction 813,False
TXN000814,ACC00048,CUST0107,2024-10-12,1815.95,WITHDRAWAL,BRANCH,RENT,Transaction 814,False
TXN000815,ACC00093,CUST0190,2023-08-01,211.45,WITHDRAWAL,BRANCH,OTHER,Transaction 815,False
TXN000816,ACC00312,CUST0147,2023-01-20,695.47,DEPOSIT,MOBILE,RENT,Transaction 816,False
TXN000817,ACC00331,CUST0168,2024-04-04,1003.24,FEE,BRANCH,TRANSFER,Transaction 817,True
TXN000818,ACC00309,CUST0050,2022-07-24,3779.37,DEPOSIT,ONLINE,OTHER,Transaction 818,True
TXN000819,ACC00330,CUST0018,2022-03-31,1322.66,DEPOSIT,ATM,RENT,Transaction 819,True
TXN000820,ACC00005,CUST0160,2022-08-06,5424.16,TRANSFER,ONLINE,RENT,Transaction 820,True
TXN000821,ACC00246,CUST0099,2024-06-28,8154.83,TRANSFER,ATM,UTILITIES,Transaction 821,True
TXN000822,ACC00125,CUST0119,2022-04-25,5435.72,TRANSFER,WIRE,SALARY,Transaction 822,True
TXN000823,ACC00023,CUST0074,2022-07-30,5446.88,DEPOSIT,WIRE,OTHER,Transaction 823,False
TXN000824,ACC00073,CUST0181,2022-01-03,9121.76,DEPOSIT,BRANCH,UTILITIES,Transaction 824,False
TXN000825,ACC00076,CUST0079,2023-12-25,6553.99,WITHDRAWAL,MOBILE,TRANSFER,Transaction 825,True
TXN000826,ACC00252,CUST0196,2022-12-14,9907.69,WITHDRAWAL,ONLINE,GROCERIES,Transaction 826,False
TXN000827,ACC00040,CUST0130,2023-11-15,1184.39,DEPOSIT,ONLINE,ENTERTAINMENT,Transaction 827,True
TXN000828,ACC00092,CUST0151,2024-05-27,5305.28,FEE,BRANCH,TRANSFER,Transaction 828,False
TXN000829,ACC00077,CUST0180,2023-09-10,6247.96,TRANSFER,ATM,SALARY,Transaction 829,False
TXN000830,ACC00256,CUST0121,2024-01-26,9328.89,DEPOSIT,ONLINE,OTHER,Transaction 830,True
TXN000831,ACC00336,CUST0161,2022-10-28,3203.24,PAYMENT,MOBILE,TRANSFER,Transaction 831,False
TXN000832,ACC00035,CUST0176,2022-08-20,5778.85,TRANSFER,BRANCH,SALARY,Transaction 832,False
TXN000833,ACC00066,CUST0004,2023-01-08,7675.59,TRANSFER,ATM,UTILITIES,Transaction 833,False
TXN000834,ACC00247,CUST0069,2024-04-27,6017.83,TRANSFER,BRANCH,OTHER,Transaction 834,True
TXN000835,ACC00197,CUST0034,2024-05-07,5493.84,FEE,WIRE,UTILITIES,Transaction 835,True
TXN000836,ACC00197,CUST0034,2022-06-21,5810.06,PAYMENT,WIRE,ENTERTAINMENT,Transaction 836,True
TXN000837,ACC00045,CUST0131,2023-04-27,3617.73,WITHDRAWAL,ONLINE,GROCERIES,Transaction 837,False
TXN000838,ACC00069,CUST0147,2022-08-14,596.71,TRANSFER,ATM,OTHER,Transaction 838,True
TXN000839,ACC00151,CUST0132,2024-07-31,1442.26,FEE,MOBILE,RENT,Transaction 839,True
TXN000840,ACC00115,CUST0028,2022-04-25,7470.21,DEPOSIT,BRANCH,UTILITIES,Transaction 840,True
TXN000841,ACC00218,CUST0064,2024-02-01,541.78,DEPOSIT,WIRE,SALARY,Transaction 841,False
TXN000842,ACC00305,CUST0016,2022-11-20,302.83,TRANSFER,BRANCH,SALARY,Transaction 842,True
TXN000843,ACC00040,CUST0130,2022-01-26,5692.26,PAYMENT,BRANCH,OTHER,Transaction 843,True
TXN000844,ACC00241,CUST0055,2022-10-14,7481.32,TRANSFER,MOBILE,UTILITIES,Transaction 844,False
TXN000845,ACC00228,CUST0012,2022-01-28,2868.4,WITHDRAWAL,ONLINE,TRANSFER,Transaction 845,True
TXN000846,ACC00310,CUST0011,2022-12-22,5033.45,DEPOSIT,MOBILE,OTHER,Transaction 846,False
TXN000847,ACC00349,CUST0047,2024-07-19,5542.01,TRANSFER,WIRE,ENTERTAINMENT,Transaction 847,False
TXN000848,ACC00117,CUST0024,2024-05-17,9314.57,TRANSFER,ONLINE,ENTERTAINMENT,Transaction 848,False
TXN000849,ACC00065,CUST0035,2023-03-10,4004.62,DEPOSIT,BRANCH,UTILITIES,Transaction 849,True
TXN000850,ACC00287,CUST0130,2022-06-08,8165.77,PAYMENT,MOBILE,GROCERIES,Transaction 850,False
TXN000851,ACC00195,CUST0013,2022-12-04,547.66,TRANSFER,MOBILE,RENT,Transaction 851,False
TXN000852,ACC00056,CUST0174,2022-08-02,779.01,FEE,ATM,SALARY,Transaction 852,True
TXN000853,ACC00145,CUST0138,2022-11-30,5416.14,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 853,True
TXN000854,ACC00159,CUST0071,2023-01-20,5517.36,DEPOSIT,BRANCH,GROCERIES,Transaction 854,True
TXN000855,ACC00292,CUST0085,2022-04-02,5637.83,PAYMENT,ONLINE,SALARY,Transaction 855,False
TXN000856,ACC00048,CUST0107,2023-09-25,85.78,TRANSFER,ATM,UTILITIES,Transaction 856,True
TXN000857,ACC00162,CUST0059,2024-03-11,7257.16,WITHDRAWAL,ONLINE,GROCERIES,Transaction 857,False
TXN000858,ACC00258,CUST0076,2022-07-26,5022.27,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 858,False
TXN000859,ACC00245,CUST0046,2022-03-18,2901.9,WITHDRAWAL,MOBILE,SALARY,Transaction 859,True
TXN000860,ACC00119,CUST0071,2023-03-18,8074.95,WITHDRAWAL,BRANCH,ENTERTAINMENT,Transaction 860,False
TXN000861,ACC00230,CUST0100,2022-09-26,3390.87,TRANSFER,WIRE,OTHER,Transaction 861,False
TXN000862,ACC00021,CUST0147,2024-03-04,2391.87,FEE,WIRE,SALARY,Transaction 862,True
TXN000863,ACC00291,CUST0144,2024-10-15,974.96,DEPOSIT,BRANCH,OTHER,Transaction 863,False
TXN000864,ACC00281,CUST0167,2022-06-28,4989.62,PAYMENT,ATM,RENT,Transaction 864,False
TXN000865,ACC00083,CUST0005,2022-05-20,2801.89,TRANSFER,ATM,SALARY,Transaction 865,True
TXN000866,ACC00092,CUST0151,2024-08-01,2580.18,PAYMENT,ATM,OTHER,Transaction 866,False
TXN000867,ACC00333,CUST0081,2022-10-15,9398.35,FEE,MOBILE,SALARY,Transaction 867,False
TXN000868,ACC00147,CUST0109,2024-04-01,4090.92,FEE,BRANCH,UTILITIES,Transaction 868,False
TXN000869,ACC00263,CUST0200,2023-10-05,3737.46,PAYMENT,WIRE,UTILITIES,Transaction 869,False
TXN000870,ACC00350,CUST0156,2022-03-29,6206.52,DEPOSIT,BRANCH,TRANSFER,Transaction 870,True
TXN000871,ACC00080,CUST0090,2022-08-04,2907.32,WITHDRAWAL,WIRE,UTILITIES,Transaction 871,True
TXN000872,ACC00115,CUST0028,2024-03-06,8741.71,DEPOSIT,ATM,UTILITIES,Transaction 872,False
TXN000873,ACC00329,CUST0146,2024-12-31,9001.37,PAYMENT,ONLINE,SALARY,Transaction 873,True
TXN000874,ACC00056,CUST0174,2024-03-23,7682.4,WITHDRAWAL,MOBILE,GROCERIES,Transaction 874,True
TXN000875,ACC00163,CUST0199,2023-12-03,9964.39,PAYMENT,BRANCH,TRANSFER,Transaction 875,False
TXN000876,ACC00059,CUST0136,2023-07-25,4546.33,FEE,BRANCH,UTILITIES,Transaction 876,True
TXN000877,ACC00328,CUST0166,2023-03-14,3202.55,DEPOSIT,WIRE,OTHER,Transaction 877,False
TXN000878,ACC00032,CUST0044,2024-01-11,7895.8,PAYMENT,BRANCH,SALARY,Transaction 878,True
TXN000879,ACC00012,CUST0011,2024-05-16,2699.21,WITHDRAWAL,ONLINE,RENT,Transaction 879,True
TXN000880,ACC00141,CUST0153,2024-04-09,818.01,PAYMENT,MOBILE,ENTERTAINMENT,Transaction 880,True
TXN000881,ACC00343,CUST0097,2023-06-16,1841.6,DEPOSIT,ONLINE,UTILITIES,Transaction 881,False
TXN000882,ACC00153,CUST0162,2022-12-03,1986.85,PAYMENT,MOBILE,UTILITIES,Transaction 882,True
TXN000883,ACC00224,CUST0077,2023-12-28,9126.07,FEE,MOBILE,OTHER,Transaction 883,True
TXN000884,ACC00288,CUST0072,2023-02-11,779.01,FEE,WIRE,RENT,Transaction 884,False
TXN000885,ACC00341,CUST0172,2023-10-11,142.85,PAYMENT,BRANCH,UTILITIES,Transaction 885,False
TXN000886,ACC00059,CUST0136,2024-04-12,2628.76,DEPOSIT,MOBILE,OTHER,Transaction 886,True
TXN000887,ACC00325,CUST0057,2024-07-09,6389.53,FEE,ONLINE,SALARY,Transaction 887,True
TXN000888,ACC00097,CUST0051,2024-05-10,6964.76,WITHDRAWAL,WIRE,UTILITIES,Transaction 888,True
TXN000889,ACC00179,CUST0128,2023-03-06,9523.82,FEE,ONLINE,GROCERIES,Transaction 889,False
TXN000890,ACC00009,CUST0092,2023-09-11,8966.65,FEE,ONLINE,TRANSFER,Transaction 890,False
TXN000891,ACC00333,CUST0081,2024-07-22,4141.12,TRANSFER,ATM,OTHER,Transaction 891,False
TXN000892,ACC00268,CUST0043,2023-11-19,1134.69,WITHDRAWAL,MOBILE,UTILITIES,Transaction 892,False
TXN000893,ACC00091,CUST0049,2022-11-30,5428.09,PAYMENT,ATM,OTHER,Transaction 893,False
TXN000894,ACC00325,CUST0057,2023-08-04,7021.22,DEPOSIT,ONLINE,OTHER,Transaction 894,True
TXN000895,ACC00046,CUST0039,2022-02-03,6162.99,PAYMENT,ONLINE,UTILITIES,Transaction 895,True
TXN000896,ACC00325,CUST0057,2024-06-28,5034.11,DEPOSIT,ATM,OTHER,Transaction 896,False
TXN000897,ACC00109,CUST0151,2023-04-02,7769.03,FEE,MOBILE,SALARY,Transaction 897,True
TXN000898,ACC00241,CUST0055,2022-09-12,3506.79,PAYMENT,MOBILE,OTHER,Transaction 898,False
TXN000899,ACC00004,CUST0187,2024-02-07,7822.18,FEE,ATM,GROCERIES,Transaction 899,False
TXN000900,ACC00158,CUST0041,2024-04-29,6733.33,DEPOSIT,MOBILE,SALARY,Transaction 900,True
TXN000901,ACC00014,CUST0095,2022-11-11,7905.31,FEE,WIRE,GROCERIES,Transaction 901,False
TXN000902,ACC00088,CUST0107,2024-05-30,2419.07,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 902,False
TXN000903,ACC00027,CUST0023,2024-05-28,1289.58,PAYMENT,BRANCH,UTILITIES,Transaction 903,False
TXN000904,ACC00265,CUST0161,2022-11-21,4374.58,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 904,True
TXN000905,ACC00324,CUST0078,2024-03-13,8430.46,TRANSFER,WIRE,RENT,Transaction 905,False
TXN000906,ACC00105,CUST0021,2022-07-10,933.56,PAYMENT,ONLINE,TRANSFER,Transaction 906,True
TXN000907,ACC00015,CUST0128,2022-06-11,5718.37,DEPOSIT,BRANCH,UTILITIES,Transaction 907,False
TXN000908,ACC00096,CUST0106,2023-05-06,6525.57,WITHDRAWAL,ATM,RENT,Transaction 908,True
TXN000909,ACC00194,CUST0078,2023-06-18,6592.92,TRANSFER,ONLINE,RENT,Transaction 909,True
TXN000910,ACC00327,CUST0153,2022-07-31,1110.2,FEE,ONLINE,SALARY,Transaction 910,True
TXN000911,ACC00145,CUST0138,2023-06-21,8946.15,DEPOSIT,ONLINE,UTILITIES,Transaction 911,False
TXN000912,ACC00107,CUST0059,2024-03-11,1007.62,DEPOSIT,MOBILE,SALARY,Transaction 912,False
TXN000913,ACC00321,CUST0065,2022-06-06,2103.75,PAYMENT,MOBILE,GROCERIES,Transaction 913,False
TXN000914,ACC00083,CUST0005,2023-01-04,2988.25,WITHDRAWAL,WIRE,TRANSFER,Transaction 914,True
TXN000915,ACC00061,CUST0194,2023-12-04,9937.4,PAYMENT,WIRE,ENTERTAINMENT,Transaction 915,True
TXN000916,ACC00082,CUST0040,2024-12-04,7417.23,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 916,True
TXN000917,ACC00275,CUST0124,2022-02-17,5180.43,WITHDRAWAL,BRANCH,OTHER,Transaction 917,False
TXN000918,ACC00059,CUST0136,2023-03-21,295.95,WITHDRAWAL,BRANCH,SALARY,Transaction 918,True
TXN000919,ACC00138,CUST0172,2023-07-15,4816.27,DEPOSIT,ATM,TRANSFER,Transaction 919,False
TXN000920,ACC00240,CUST0191,2024-10-12,4361.18,PAYMENT,BRANCH,GROCERIES,Transaction 920,True
TXN000921,ACC00102,CUST0138,2023-07-30,9618.75,DEPOSIT,WIRE,OTHER,Transaction 921,False
TXN000922,ACC00085,CUST0075,2023-02-26,9537.67,PAYMENT,MOBILE,UTILITIES,Transaction 922,False
TXN000923,ACC00306,CUST0173,2023-07-11,8159.11,FEE,ONLINE,ENTERTAINMENT,Transaction 923,False
TXN000924,ACC00220,CUST0123,2023-02-14,5671.85,TRANSFER,ONLINE,UTILITIES,Transaction 924,True
TXN000925,ACC00018,CUST0015,2024-11-13,2531.38,PAYMENT,ATM,ENTERTAINMENT,Transaction 925,False
TXN000926,ACC00204,CUST0145,2022-03-03,1147.38,TRANSFER,MOBILE,OTHER,Transaction 926,True
TXN000927,ACC00184,CUST0142,2023-05-18,727.33,TRANSFER,ATM,RENT,Transaction 927,False
TXN000928,ACC00063,CUST0102,2022-01-20,3186.57,DEPOSIT,ATM,RENT,Transaction 928,False
TXN000929,ACC00291,CUST0144,2023-10-21,8987.54,FEE,ONLINE,UTILITIES,Transaction 929,False
TXN000930,ACC00309,CUST0050,2023-03-11,5273.1,DEPOSIT,WIRE,GROCERIES,Transaction 930,True
TXN000931,ACC00294,CUST0184,2024-05-13,6821.64,PAYMENT,ATM,OTHER,Transaction 931,False
TXN000932,ACC00102,CUST0138,2023-02-08,497.55,PAYMENT,MOBILE,SALARY,Transaction 932,False
TXN000933,ACC00216,CUST0157,2022-09-02,1241.8,WITHDRAWAL,WIRE,GROCERIES,Transaction 933,False
TXN000934,ACC00122,CUST0155,2022-02-13,2851.08,FEE,ONLINE,UTILITIES,Transaction 934,False
TXN000935,ACC00068,CUST0064,2024-04-04,371.04,FEE,WIRE,SALARY,Transaction 935,False
TXN000936,ACC00331,CUST0168,2022-02-03,695.47,DEPOSIT,MOBILE,TRANSFER,Transaction 936,False
TXN000937,ACC00141,CUST0153,2023-10-12,7537.17,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 937,False
TXN000938,ACC00253,CUST0175,2022-04-07,3933.88,PAYMENT,MOBILE,OTHER,Transaction 938,True
TXN000939,ACC00192,CUST0150,2022-07-30,293.85,DEPOSIT,ONLINE,RENT,Transaction 939,True
TXN000940,ACC00166,CUST0036,2024-06-11,2264.19,DEPOSIT,BRANCH,TRANSFER,Transaction 940,False
TXN000941,ACC00276,CUST0024,2022-01-11,9341.17,DEPOSIT,ATM,OTHER,Transaction 941,True
TXN000942,ACC00057,CUST0089,2022-04-09,9471.5,DEPOSIT,ATM,GROCERIES,Transaction 942,False
TXN000943,ACC00139,CUST0090,2022-12-15,9248.66,FEE,MOBILE,SALARY,Transaction 943,True
TXN000944,ACC00164,CUST0043,2022-10-31,7530.6,PAYMENT,MOBILE,TRANSFER,Transaction 944,True
TXN000945,ACC00268,CUST0043,2024-12-16,2405.99,PAYMENT,MOBILE,GROCERIES,Transaction 945,False
TXN000946,ACC00248,CUST0166,2023-04-08,918.9,TRANSFER,ONLINE,GROCERIES,Transaction 946,True
TXN000947,ACC00338,CUST0058,2023-02-26,6949.96,DEPOSIT,MOBILE,SALARY,Transaction 947,True
TXN000948,ACC00007,CUST0048,2023-03-19,4682.04,PAYMENT,BRANCH,UTILITIES,Transaction 948,True
TXN000949,ACC00175,CUST0112,2023-03-04,8140.14,FEE,WIRE,OTHER,Transaction 949,False
TXN000950,ACC00160,CUST0079,2024-07-18,6553.24,FEE,ONLINE,RENT,Transaction 950,True
TXN000951,ACC00187,CUST0097,2024-02-29,9750.67,FEE,WIRE,RENT,Transaction 951,False
TXN000952,ACC00097,CUST0051,2022-05-21,2779.11,WITHDRAWAL,ATM,OTHER,Transaction 952,True
TXN000953,ACC00076,CUST0079,2024-08-02,8762.09,DEPOSIT,BRANCH,SALARY,Transaction 953,False
TXN000954,ACC00096,CUST0106,2023-07-01,286.83,FEE,MOBILE,GROCERIES,Transaction 954,False
TXN000955,ACC00061,CUST0194,2022-06-22,3544.91,WITHDRAWAL,BRANCH,UTILITIES,Transaction 955,False
TXN000956,ACC00261,CUST0184,2023-11-15,532.52,TRANSFER,ATM,SALARY,Transaction 956,True
TXN000957,ACC00333,CUST0081,2024-02-23,7320.28,PAYMENT,BRANCH,GROCERIES,Transaction 957,True
TXN000958,ACC00207,CUST0100,2022-12-28,5940.9,FEE,WIRE,UTILITIES,Transaction 958,False
TXN000959,ACC00056,CUST0174,2022-04-13,6463.8,DEPOSIT,BRANCH,SALARY,Transaction 959,True
TXN000960,ACC00019,CUST0156,2023-06-30,2388.43,FEE,ONLINE,GROCERIES,Transaction 960,True
TXN000961,ACC00318,CUST0022,2024-04-08,3919.69,DEPOSIT,BRANCH,TRANSFER,Transaction 961,False
TXN000962,ACC00254,CUST0189,2023-02-26,1711.12,WITHDRAWAL,ATM,TRANSFER,Transaction 962,False
TXN000963,ACC00306,CUST0173,2023-08-13,7339.09,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 963,False
TXN000964,ACC00157,CUST0196,2023-05-04,1703.16,DEPOSIT,BRANCH,RENT,Transaction 964,False
TXN000965,ACC00234,CUST0187,2022-10-18,9622.47,PAYMENT,MOBILE,GROCERIES,Transaction 965,True
TXN000966,ACC00091,CUST0049,2023-06-25,8812.69,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 966,False
TXN000967,ACC00243,CUST0052,2022-01-03,4883.59,WITHDRAWAL,MOBILE,SALARY,Transaction 967,True
TXN000968,ACC00009,CUST0092,2023-08-19,8353.75,FEE,WIRE,RENT,Transaction 968,True
TXN000969,ACC00049,CUST0168,2022-07-24,3046.72,TRANSFER,MOBILE,UTILITIES,Transaction 969,False
TXN000970,ACC00280,CUST0088,2023-06-12,6634.42,TRANSFER,ATM,UTILITIES,Transaction 970,True
TXN000971,ACC00181,CUST0039,2023-09-09,7101.86,FEE,WIRE,UTILITIES,Transaction 971,True
TXN000972,ACC00139,CUST0090,2024-11-29,7282.43,DEPOSIT,BRANCH,UTILITIES,Transaction 972,True
TXN000973,ACC00338,CUST0058,2022-10-18,3572.59,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 973,False
TXN000974,ACC00185,CUST0152,2023-02-27,7443.91,WITHDRAWAL,MOBILE,TRANSFER,Transaction 974,True
TXN000975,ACC00141,CUST0153,2024-07-09,9873.33,FEE,BRANCH,GROCERIES,Transaction 975,False
TXN000976,ACC00170,CUST0034,2024-03-11,5891.89,TRANSFER,ATM,RENT,Transaction 976,True
TXN000977,ACC00297,CUST0013,2024-12-01,7018.65,FEE,ONLINE,UTILITIES,Transaction 977,False
TXN000978,ACC00291,CUST0144,2023-12-12,2884.8,DEPOSIT,MOBILE,TRANSFER,Transaction 978,True
TXN000979,ACC00239,CUST0078,2022-11-04,5232.34,TRANSFER,WIRE,ENTERTAINMENT,Transaction 979,True
